id,조사연도,조사시작일자,조사종료일자,한글보통명,학명,경도,위도,개체수,시도명
008020194000000309,2017.0,2017-05-17,2017-05-17,쇠유리새,Luscinia cyane,129.31241600001198,36.929205999991396,2.0,경상북도
008020194000000310,2017.0,2017-05-17,2017-05-17,진박새,Parus ater,129.31241600001198,36.929205999991396,2.0,경상북도
008020194000000311,2017.0,2017-05-17,2017-05-17,딱새,Phoenicurus auroreus,129.314205000012,36.928425999991354,1.0,경상북도
008020194000000312,2017.0,2017-05-17,2017-05-17,쇠박새,Parus palustris,129.314205000012,36.928425999991354,1.0,경상북도
008020194000000313,2017.0,2017-05-17,2017-05-17,벙어리뻐꾸기,Cuculus saturatus,129.314205000012,36.928425999991354,1.0,경상북도
008020194000000314,2017.0,2017-05-17,2017-05-17,검은등뻐꾸기,Cuculus micropterus,129.31449000001209,36.929337999991354,1.0,경상북도
008020194000000315,2017.0,2017-05-17,2017-05-17,진박새,Parus ater,129.31449000001209,36.929337999991354,2.0,경상북도
008020194000000316,2017.0,2017-05-17,2017-05-17,박새,Parus major,129.31449000001209,36.929337999991354,1.0,경상북도
008020194000000317,2017.0,2017-05-17,2017-05-17,직박구리,Microscelis amaurotis,129.3084660000119,36.92700199999149,2.0,경상북도
008020194000000318,2017.0,2017-05-17,2017-05-17,꾀꼬리,Oriolus chinensis,129.3084660000119,36.92700199999149,1.0,경상북도
008020194000000319,2017.0,2017-05-18,2017-05-18,검은등뻐꾸기,Cuculus micropterus,129.20979600000942,36.85907299999347,1.0,경상북도
008020194000000320,2017.0,2017-05-18,2017-05-18,진박새,Parus ater,129.20979600000942,36.85907299999347,2.0,경상북도
008020194000000321,2017.0,2017-05-18,2017-05-18,박새,Parus major,129.20979600000942,36.85907299999347,1.0,경상북도
008020194000000322,2017.0,2017-05-18,2017-05-18,곤줄박이,Parus varius,129.21249300000946,36.85900799999343,2.0,경상북도
008020194000000323,2017.0,2017-05-18,2017-05-18,꾀꼬리,Oriolus chinensis,129.21249300000946,36.85900799999343,2.0,경상북도
008020194000000324,2017.0,2017-05-18,2017-05-18,박새,Parus major,129.21249300000946,36.85900799999343,2.0,경상북도
008020194000000325,2017.0,2017-05-18,2017-05-18,때까치,Lanius bucephalus,129.2192370000096,36.85988999999331,1.0,경상북도
008020194000000327,2017.0,2017-05-18,2017-05-18,오목눈이,Aegithalos caudatus magnus,129.2192370000096,36.85988999999331,1.0,경상북도
008020194000000328,2017.0,2017-05-18,2017-05-18,오색딱다구리,Dendrocopos major,129.2192370000096,36.85988999999331,1.0,경상북도
008020194000000329,2017.0,2017-05-18,2017-05-18,벙어리뻐꾸기,Cuculus saturatus,129.22316100000972,36.86155799999323,1.0,경상북도
008020194000000330,2017.0,2017-05-18,2017-05-18,흰눈썹황금새,Ficedula zanthopygia,129.22316100000972,36.86155799999323,1.0,경상북도
008020194000000331,2017.0,2017-05-18,2017-05-18,산솔새,Phylloscopus coronatus,129.22316100000972,36.86155799999323,2.0,경상북도
008020194000000332,2017.0,2017-05-18,2017-05-18,오목눈이,Aegithalos caudatus magnus,129.22316100000972,36.86155799999323,4.0,경상북도
008020194000000333,2017.0,2017-05-18,2017-05-18,박새,Parus major,129.21854200000962,36.85890899999332,1.0,경상북도
008020194000000334,2017.0,2017-05-18,2017-05-18,산솔새,Phylloscopus coronatus,129.21854200000962,36.85890899999332,2.0,경상북도
008020194000000335,2017.0,2017-05-18,2017-05-18,흰배지빠귀,Turdus pallidus,129.21854200000962,36.85890899999332,1.0,경상북도
008020194000000336,2017.0,2017-05-18,2017-05-18,동고비,Sitta europaea,129.20709800000935,36.85583499999352,2.0,경상북도
008020194000000337,2017.0,2017-05-18,2017-05-18,딱새,Phoenicurus auroreus,129.20709800000935,36.85583499999352,1.0,경상북도
008020194000000338,2017.0,2017-05-18,2017-05-18,어치,Garrulus glandarius,129.20709800000935,36.85583499999352,2.0,경상북도
008020194000000339,2017.0,2017-05-18,2017-05-18,노랑할미새,Motacilla cinerea,129.2041960000093,36.85756899999357,2.0,경상북도
008020194000000340,2017.0,2017-05-18,2017-05-18,진박새,Parus ater,129.2041960000093,36.85756899999357,1.0,경상북도
008020194000000341,2017.0,2017-05-18,2017-05-18,쇠유리새,Luscinia cyane,129.2782310000111,36.860099999992165,2.0,경상북도
008020194000000342,2017.0,2017-05-18,2017-05-18,노랑할미새,Motacilla cinerea,129.2782310000111,36.860099999992165,1.0,경상북도
008020194000000343,2017.0,2017-05-18,2017-05-18,큰부리까마귀,Corvus macrorhynchos,129.2782310000111,36.860099999992165,3.0,경상북도
008020194000000345,2017.0,2017-05-18,2017-05-18,왜가리,Ardea cinerea,129.28056600001113,36.86037099999212,1.0,경상북도
008020194000000346,2017.0,2017-05-18,2017-05-18,딱새,Phoenicurus auroreus,129.28056600001113,36.86037099999212,1.0,경상북도
008020194000000348,2017.0,2017-05-18,2017-05-18,물까치,Cyanopica cyanus,129.2786030000111,36.86402699999215,6.0,
008020194000000349,2017.0,2017-05-18,2017-05-18,깝작도요,Actitis hypoleucos,129.2786030000111,36.86402699999215,1.0,
008020194000000350,2017.0,2017-05-18,2017-05-18,꾀꼬리,Oriolus chinensis,129.2786030000111,36.86402699999215,1.0,
008020194000000351,2017.0,2017-05-18,2017-05-18,큰부리까마귀,Corvus macrorhynchos,129.28009200001114,36.86370199999213,2.0,경상북도
008020194000000352,2017.0,2017-05-18,2017-05-18,직박구리,Microscelis amaurotis,129.28009200001114,36.86370199999213,2.0,경상북도
008020194000000353,2017.0,2017-05-18,2017-05-18,멧비둘기,Streptopelia orientalis,129.28009200001114,36.86370199999213,1.0,경상북도
008020194000000354,2016.0,2016-12-21,2016-12-21,긴꼬리홍양진이,Uragus sibiricus,129.24484400001023,36.92216399999279,3.0,경상북도
008020194000000355,2016.0,2016-12-21,2016-12-21,쇠박새,Parus palustris,129.24484400001023,36.92216399999279,1.0,경상북도
008020194000000356,2016.0,2016-12-21,2016-12-21,곤줄박이,Parus varius,129.24484400001023,36.92216399999279,2.0,경상북도
008020194000000357,2016.0,2016-12-21,2016-12-21,박새,Parus major,129.24462900001024,36.921477999992796,1.0,경상북도
008020194000000358,2016.0,2016-12-21,2016-12-21,박새,Parus major,129.24462900001024,36.921477999992796,2.0,경상북도
008020194000000359,2016.0,2016-12-21,2016-12-21,쑥새,Emberiza rustica,129.24462900001024,36.921477999992796,2.0,경상북도
008020194000000360,2016.0,2016-12-21,2016-12-21,노랑턱멧새,Emberiza elegans,129.24462900001024,36.921477999992796,6.0,경상북도
008020194000000361,2016.0,2016-12-21,2016-12-21,쇠박새,Parus palustris,129.24462900001024,36.921477999992796,2.0,경상북도
008020194000000362,2016.0,2016-12-21,2016-12-21,양진이,Carpodacus roseus,129.24467200001024,36.9217179999928,4.0,경상북도
008020194000000363,2016.0,2016-12-21,2016-12-21,큰부리까마귀,Corvus macrorhynchos,129.24467200001024,36.9217179999928,1.0,경상북도
008020194000000364,2016.0,2016-12-21,2016-12-21,어치,Garrulus glandarius,129.24467200001024,36.9217179999928,1.0,경상북도
008020194000000365,2016.0,2016-12-21,2016-12-21,쇠딱다구리,Dendrocopos kizuki,129.24467200001024,36.9217179999928,1.0,경상북도
008020194000000366,2016.0,2016-12-21,2016-12-21,말똥가리,Buteo buteo,129.24475800001022,36.92240399999281,1.0,경상북도
008020194000000367,2016.0,2016-12-21,2016-12-21,되새,Fringilla montifringilla,129.24475800001022,36.92240399999281,9.0,경상북도
008020194000000368,2016.0,2016-12-21,2016-12-21,양진이,Carpodacus roseus,129.24475800001022,36.92240399999281,2.0,경상북도
008020194000000369,2016.0,2016-12-21,2016-12-21,진박새,Parus ater,129.24475800001022,36.92240399999281,1.0,경상북도
008020194000000370,2016.0,2016-12-21,2016-12-21,큰부리까마귀,Corvus macrorhynchos,129.2479770000103,36.92223299999274,1.0,경상북도
008020194000000371,2016.0,2016-12-21,2016-12-21,노랑턱멧새,Emberiza elegans,129.2479770000103,36.92223299999274,5.0,경상북도
008020194000000372,2016.0,2016-12-21,2016-12-21,쑥새,Emberiza rustica,129.2479770000103,36.92223299999274,2.0,경상북도
008020194000000373,2016.0,2016-12-21,2016-12-21,들꿩,Tetrastes bonasia,129.2479770000103,36.92223299999274,1.0,경상북도
008020194000000374,2016.0,2016-12-21,2016-12-21,딱새,Phoenicurus auroreus,129.2479770000103,36.92223299999274,1.0,경상북도
