id,조사연도,조사시작일자,조사종료일자,한글보통명,경도,위도,개체수,학명,시도명
8020210000000663,2019,2019-07-04,2019-07-04,딱새,128.34900000042455,38.40730555534324,1,Phoenicurus auroreus,강원도
8020210000000672,2019,2019-07-04,2019-07-04,딱새,128.38952777756663,38.2782777775654,2,Phoenicurus auroreus,강원도
8020210000000704,2019,2019-09-03,2019-09-03,딱새,128.26066666709102,38.29619444423226,3,Phoenicurus auroreus,강원도
8020210000000720,2019,2019-09-03,2019-09-03,딱새,128.2678611111646,38.332361111110856,1,Phoenicurus auroreus,강원도
8000000000004264,2015,2015-12-07,2015-12-07,딱새,127.9127555555561,36.01180833333327,3,Phoenicurus auroreus,
8000000000001307,2013,2013-04-24,2013-04-24,딱새,128.5470278000014,37.85997221999918,1,Phoenicurus auroreus,강원도
8000000000004237,2015,2015-11-02,2015-11-02,딱새,127.89393611111107,36.01323333333327,4,Phoenicurus auroreus,
8020210000000751,2019,2019-09-30,2019-09-30,딱새,128.34900000042455,38.40730555534324,1,Phoenicurus auroreus,강원도
8000000000004345,2015,2015-08-18,2015-08-19,딱새,128.00570000000016,36.11753333333324,5,Phoenicurus auroreus,
8020210000000772,2019,2019-09-30,2019-09-30,딱새,128.31241666687922,38.417305555541994,2,Phoenicurus auroreus,강원도
8020200000000188,2018,2018-06-14,2018-06-14,딱새,128.72133330000017,37.725666669998596,3,Phoenicurus auroreus,강원도
8020210000000791,2019,2019-07-02,2019-07-02,딱새,128.26066666709102,38.29619444423226,1,Phoenicurus auroreus,강원도
